Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",7.57,30575623.64,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artw
ARUN,"Aruba Networks, Inc.",16.98,1938571485,n/a,2007,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/arun
ASBB,"ASB Bancorp, Inc.",16.8999,89659428.17,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/asbb
ASNA,"Ascena Retail Group, Inc.",18.46,2938461471,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/asna
ASCMA,"Ascent Capital Group, Inc.",77.47,1094953233,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ascma
ASTI,"Ascent Solar Technologies, Inc.",1.03,53069470.74,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/asti
AERL,Asia Entertainment & Resources Ltd,4.04,163422702.6,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/aerl
APWC,Asia Pacific Wire & Cable Corporation Limited,3.44,47571309.36,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/apwc
ASIA,"AsiaInfo-Linkage, Inc.",11.65,848055097.9,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/asia
ASMI,ASM International N.V.,35.52,2243762880,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asmi
ASML,ASML Holding N.V.,87.15,35484449010,n/a,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asml
AZPN,"Aspen Technology, Inc.",31.64,2964939060,n/a,1994,Technology,EDP Services,http://www.nasdaq.com/symbol/azpn
ASBC,Associated Banc-Corp,16.43,2755524327,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asbc
ASBCW,Associated Banc-Corp,1.96,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asbcw
ASFI,"Asta Funding, Inc.",8.8,113886423.2,n/a,1995,Finance,Finance Companies,http://www.nasdaq.com/symbol/asfi
ATEA,"Astea International, Inc.",2.0701,7426067.66,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/atea
ASTE,"Astec Industries, Inc.",36.98,845054312.8,n/a,1986,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/aste
ASTX,"Astex Pharmaceuticals, Inc.",5.34,505184649.8,n/a,1993,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/astx
ALOT,"Astro-Med, Inc.",11.22,83584657.86,n/a,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/alot
ATRO,Astronics Corporation,42.43,615588144.9,n/a,1972,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/atro
ASTC,Astrotech Corporation,0.67,13056107.09,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/astc
ASUR,Asure Software Inc,5.7429,30222286.91,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/asur
ATAI,ATA Inc.,4.54,104420708.2,n/a,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/atai
ATHN,"athenahealth, Inc.",109.75,4032360419,n/a,1991,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/athn
AFCB,Athens Bancshares Corporation,16.51,36294147.63,n/a,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/afcb
ATHX,"Athersys, Inc.",1.66,93465906.58,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/athx
AAME,Atlantic American Corporation,3.77,80609374.69,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aame
ACFC,Atlantic Coast Federal Corporation,4.8804,12830869.3,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/acfc
ATNI,"Atlantic Tele-Network, Inc.",53.49,839156362,n/a,1991,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atni
ATLC,Atlanticus Holdings Corporation,3.53,55079264.23,n/a,1995,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atlc
AAWW,Atlas Air Worldwide Holdings,43.71,1128990835,n/a,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/aaww
AFH,"Atlas Financial Holdings, Inc.",8.99,73420350.09,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afh
ATML,Atmel Corporation,7.8,3343282839,n/a,1991,Technology,Semiconductors,http://www.nasdaq.com/symbol/atml
ATMI,ATMI Inc.,26.92,859551265.9,n/a,1993,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/atmi
ATOS,Atossa Genetics Inc.,4.87,71478163.67,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atos
ATRC,"AtriCure, Inc.",9.89,207015769,n/a,1979,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrc
ATRI,ATRION Corporation,231.86,467354869.2,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atri
ATTU,Attunity Ltd.,5.77,63485267.42,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/attu
AUBN,"Auburn National Bancorporation, Inc.",22.05,80327003.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/aubn
ADNC,"Audience, Inc.",12.99,273456088.2,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/adnc
AUDC,AudioCodes Ltd.,4.8,182283854.4,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/audc
ADAT,Authentidate Holding Corp.,0.9,27589756.5,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adat
ABTL,Autobytel Inc.,5.04,44671536,n/a,1999,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/abtl
ADSK,"Autodesk, Inc.",36.01,8095048000,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adsk
ADP,"Automatic Data Processing, Inc.",73.41,35620177632,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adp
AMAP,AutoNavi Holdings Limited,12.4,857397566,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/amap
AUXL,"Auxilium Pharmaceuticals, Inc.",16.88,832285752.6,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/auxl
AVGO,Avago Technologies Limited,38.95,9617210092,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/avgo
AVNR,"Avanir Pharmaceuticals, Inc.",4.56,663311850,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/avnr
AVEO,"AVEO Pharmaceuticals, Inc.",2.55,132308453.4,n/a,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aveo
AVNW,"Aviat Networks, Inc.",2.61,159841875.8,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/avnw
AVID,"Avid Technology, Inc.",6.21,241725783.9,n/a,1993,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/avid
CAR,"Avis Budget Group, Inc.",32.76,3529620975,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/car
AWRE,"Aware, Inc.",5.24,117981314.3,n/a,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/awre
ACLS,"Axcelis Technologies, Inc.",1.92,207956891.5,n/a,2000,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/acls
AXTI,AXT Inc,2.7,88166577.6,n/a,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/axti
BCOM,B Communications Ltd.,10.38,310248287.1,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/bcom
BOSC,B.O.S. Better Online Solutions,2.8101,3244634.193,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bosc
BEAV,"B/E Aerospace, Inc.",67.92,7113419989,n/a,1990,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/beav
BIDU,"Baidu, Inc.",96.85,33869429965,n/a,2005,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/bidu
BCPC,Balchem Corporation,47.26,1402488894,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bcpc
BWINA,"Baldwin & Lyons, Inc.",25.4,378795686.4,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwina
BWINB,"Baldwin & Lyons, Inc.",26.29,392068448.6,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwinb
BLDP,"Ballard Power Systems, Inc.",1.82,179953728.5,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bldp
BANF,BancFirst Corporation,50.05,762279718.2,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/banf
BANFP,BancFirst Corporation,26.99,26990000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banfp
BKMU,Bank Mutual Corporation,6,278520504,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkmu
BOCH,Bank of Commerce Holdings (CA),4.89,74861146.92,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boch
BMRC,Bank of Marin Bancorp,44.04,239645862,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bmrc
BKSC,Bank of South Carolina Corp.,12.99,57791223.99,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bksc
BOTJ,"Bank of the James Financial Group, Inc.",7.93,26587109.25,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/botj
OZRK,Bank of the Ozarks,44.84,1585848388,n/a,1997,Finance,Major Banks,http://www.nasdaq.com/symbol/ozrk
BFIN,BankFinancial Corporation,8.92,187970856.7,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bfin
BANR,Banner Corporation,35.09,682913088.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banr
BBSI,"Barrett Business Services, Inc.",56.76,399824875.6,n/a,1993,Technology,Professional Services,http://www.nasdaq.com/symbol/bbsi
BSET,"Bassett Furniture Industries, Incorporated",17.49,189854194.9,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/bset
BAXS,"Baxano Surgical, Inc.",2.0701,93563618,n/a,2001,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/baxs
BV,"Bazaarvoice, Inc.",9.81,726253037.1,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bv
BBCN,"BBCN Bancorp, Inc.",15.03,1187090457,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbcn
BCBP,"BCB Bancorp, Inc. (NJ)",10.3,86597208.8,n/a,2005,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bcbp
BCSB,"BCSB Bancorp, Inc.",25.03,79837390.04,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bcsb
BECN,"Beacon Roofing Supply, Inc.",40.05,1949719987,n/a,2004,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/becn
BBGI,"Beasley Broadcast Group, Inc.",9.44,215731451.5,n/a,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/bbgi
BEBE,"bebe stores, inc.",5.77,455457523.4,n/a,1998,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/bebe
BBBY,Bed Bath & Beyond Inc.,76.74,16711332144,n/a,1992,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/bbby
BELFA,Bel Fuse Inc.,13.96,158670602.4,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfa
BELFB,Bel Fuse Inc.,14.01,159238906.9,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfb
BNCL,"Beneficial Mutual Bancorp, Inc.",8.58,676994483.9,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bncl
BERK,"Berkshire Bancorp, Inc.",8.08,116482879.8,n/a,1972,Finance,Major Banks,http://www.nasdaq.com/symbol/berk
BGMD,"BG Medicine, Inc.",1.18,32542365.68,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/bgmd
BGCP,"BGC Partners, Inc.",6.28,1055235189,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/bgcp
BGSC,BGS Acquisition Corp.,10.08,19295650.08,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/bgsc
BGSCU,BGS Acquisition Corp.,10.2201,19563836.65,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/bgscu
BGSCW,BGS Acquisition Corp.,0.3,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/bgscw
BGFV,Big 5 Sporting Goods Corporation,23.85,519565929.8,n/a,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bgfv
BASI,"Bioanalytical Systems, Inc.",1.58,12122922.88,n/a,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/basi
BCRX,"BioCryst Pharmaceuticals, Inc.",1.81,96196279.96,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bcrx
BIOD,Biodel Inc.,4.12,58681024.04,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/biod
BDSI,"BioDelivery Sciences International, Inc.",4.7,178600126.9,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bdsi
BIOF,BioFuel Energy Corp.,3.62,22584351.02,n/a,2007,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/biof
BIIB,Biogen Idec Inc.,226.34,53727415627,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/biib
BIOL,"Biolase, Inc.",3.6,114254078.4,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/biol
BLRX,BioLineRx Ltd.,1.74,38724371.64,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blrx
BMRN,BioMarin Pharmaceutical Inc.,64.81,9009249442,n/a,1999,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bmrn
BRLI,"Bio-Reference Laboratories, Inc.",26.58,735288201.5,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/brli
BPAX,"Biosante Pharmaceuticals, Inc.",1.06,60670948.64,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bpax
BIOS,"BioScrip, Inc.",16.34,1103431932,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/bios
BSTC,BioSpecifics Technologies Corp,16.49,104654411.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bstc
BSPM,"Biostar Pharmaceuticals, Inc.",0.8,9276890.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bspm
BOTA,"Biota Pharmaceuticals, Inc.",3.31,94083406.9,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bota
BDMS,"Birner Dental Management Services, Inc.",17.84,33032508.32,n/a,1998,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/bdms
BJRI,"BJ&#39;s Restaurants, Inc.",40.01,1126797949,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bjri
BBOX,Black Box Corporation,27.89,447697224.6,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bbox
BDE,"Black Diamond, Inc.",9.82,312204775.5,n/a,1996,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/bde
BLKB,"Blackbaud, Inc.",32.98,1505441028,n/a,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/blkb
HAWK,"Blackhawk Network Holdings, Inc.",25.23,1310223823,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/hawk
BKCC,BlackRock Kelso Capital Corporation,9.66,715785366.2,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/bkcc
ADRA,BLDRS Asia 50 ADR Index Fund,27.988,27988000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adra
ADRD,BLDRS Developed Markets 100 ADR Index Fund,22.43,47103000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adrd
ADRE,BLDRS Emerging Markets 50 ADR Index Fund,34.62,233685000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adre
ADRU,BLDRS Europe 100 ADR Index Fund,21.88,14222000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adru
BLMN,"Bloomin&#39; Brands, Inc.",26.1,3214609293,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/blmn
BCOR,"Blucora, Inc.",20.14,825516425.9,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/bcor
NILE,"Blue Nile, Inc.",39.18,485576624.8,n/a,2004,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/nile
MNGL,Blue Wolf Mongolia Holdings Corp.,10,42683810,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/mngl
MNGLU,Blue Wolf Mongolia Holdings Corp.,10.15,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/mnglu
MNGLW,Blue Wolf Mongolia Holdings Corp.,0.0098,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/mnglw
BLUE,"bluebird bio, Inc.",30.65,699146851.6,n/a,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/blue
BKEP,"Blueknight Energy Partners L.P., L.L.C.",8.571,194413438.8,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/bkep
BKEPP,"Blueknight Energy Partners L.P., L.L.C.",9.25,278979611.5,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/bkepp
BPHX,"BluePhoenix Solutions, Ltd.",4.2305,45173553.98,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/bphx
BMC,"BMC Software, Inc.",45.86,6602601780,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bmc
BNCN,BNC Bancorp,13.64,279340707.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bncn
BOBE,"Bob Evans Farms, Inc.",50.14,1377078554,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bobe
BODY,Body Central Corp.,12.91,213376596.2,n/a,1991,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/body
BOFI,"BofI Holding, Inc.",50.85,694612576.4,n/a,2005,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bofi
WIFI,"Boingo Wireless, Inc.",6.26,223294018.5,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/wifi
BOKF,BOK Financial Corporation,66.72,4582844545,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bokf
BOLT,Bolt Technology Corporation,17.93,154664682,n/a,1981,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bolt
BONA,Bona Film Group Limited,4.1,243939348.2,n/a,2010,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/bona
BNSO,"Bonso Electronics International, Inc.",1.41,7398133.23,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bnso
BAMM,"Books-A-Million, Inc.",2.43,37339921.89,n/a,1992,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bamm
BPFH,"Boston Private Financial Holdings, Inc.",11.1,884705764.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bpfh
BPFHP,"Boston Private Financial Holdings, Inc.",24.3499,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bpfhp
BPFHW,"Boston Private Financial Holdings, Inc.",4.36,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bpfhw
EPAY,"Bottomline Technologies, Inc.",29.54,1117350441,n/a,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/epay
BDBD,"Boulder Brands, Inc.",13.97,831274554.1,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bdbd
BBRG,"Bravo Brio Restaurant Group, Inc.",17.85,349509586.7,n/a,2010,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bbrg
BBEP,"BreitBurn Energy Partners, L.P.",17.97,1791249528,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bbep
BDGE,"Bridge Bancorp, Inc.",24.2,217160345.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bdge
BBNK,Bridge Capital Holdings,16.57,260955793.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbnk
BLIN          ,"Bridgeline Digital, Inc.",1.1601,17787776.18,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/blin          
BRID,Bridgford Foods Corporation,7.49,68566815.52,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/brid
BCOV,Brightcove Inc.,9.09,255631143.4,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/bcov
BRCM,Broadcom Corporation,34.83,19887930000,n/a,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/brcm
BSFT,"BroadSoft, Inc.",30.47,854357928.1,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bsft
BVSN,"BroadVision, Inc.",8.58,40338561.12,n/a,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bvsn
BYFC,Broadway Financial Corporation,0.7,1342195.4,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/byfc
BWEN,"Broadwind Energy, Inc.",4.99,71871753.43,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/bwen
BRCD,"Brocade Communications Systems, Inc.",6.4,2840193382,n/a,1999,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/brcd
BRKL,"Brookline Bancorp, Inc.",9.17,642768408.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/brkl
